source,target
統計学_0,統計学_1
統計学_0,統計学_6
統計学_0,統計学_16
統計学_0,統計学_9
統計学_0,統計学_28
統計学_0,統計学_29
統計学_1,統計学_2
統計学_1,統計学_3
統計学_1,統計学_4
統計学_1,統計学_5
統計学_6,統計学_7
統計学_6,統計学_8
統計学_6,統計学_9
統計学_7,統計学_16
統計学_8,統計学_24
統計学_8,統計学_25
統計学_9,統計学_10
統計学_9,統計学_11
統計学_9,統計学_12
統計学_9,統計学_13
統計学_9,統計学_14
統計学_9,統計学_15
統計学_9,統計学_26
統計学_16,統計学_17
統計学_16,統計学_18
統計学_16,統計学_19
統計学_16,統計学_20
統計学_16,統計学_21
統計学_16,統計学_22
統計学_16,統計学_23
統計学_19,統計学_27
